INFO [2026-03-12 21:04:38.012]   starting backup node...
INFO [2026-03-12 22:47:32.180]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m8s num tries currently syncing = 169 num processed = 18903891 num large nodes = 0 num missing = 7914 num tries synced = 1074062/1074231 intercepted trie nodes cache size = 82.56 MB num of intercepted trie nodes = 2177235 state data size = 2.98 GB iterations = 13429868 CPU time = 7h6m52.055116772s processing speed = 1.30 MB/s 
INFO [2026-03-12 22:47:34.181]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m10s num tries currently syncing = 201 num processed = 18906230 num large nodes = 0 num missing = 8056 num tries synced = 1074202/1074403 intercepted trie nodes cache size = 83.96 MB num of intercepted trie nodes = 2180216 state data size = 2.98 GB iterations = 13433863 CPU time = 7h6m55.432936738s processing speed = 325.51 KB/s 
INFO [2026-03-12 22:47:36.183]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m12s num tries currently syncing = 200 num processed = 18914198 num large nodes = 0 num missing = 7555 num tries synced = 1074619/1074819 intercepted trie nodes cache size = 84.45 MB num of intercepted trie nodes = 2181798 state data size = 2.99 GB iterations = 13437747 CPU time = 7h7m1.140822727s processing speed = 1.05 MB/s 
INFO [2026-03-12 22:47:38.184]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m14s num tries currently syncing = 194 num processed = 18921650 num large nodes = 0 num missing = 7433 num tries synced = 1074700/1074894 intercepted trie nodes cache size = 85.35 MB num of intercepted trie nodes = 2184001 state data size = 2.99 GB iterations = 13441593 CPU time = 7h7m3.978176924s processing speed = 1.39 MB/s 
INFO [2026-03-12 22:47:40.195]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m16s num tries currently syncing = 197 num processed = 18928713 num large nodes = 0 num missing = 8111 num tries synced = 1074887/1075084 intercepted trie nodes cache size = 86.07 MB num of intercepted trie nodes = 2188424 state data size = 2.99 GB iterations = 13445394 CPU time = 7h7m18.57820661s processing speed = 1.06 MB/s 
INFO [2026-03-12 22:47:42.209]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m18s num tries currently syncing = 201 num processed = 18941764 num large nodes = 0 num missing = 9743 num tries synced = 1075193/1075394 intercepted trie nodes cache size = 84.99 MB num of intercepted trie nodes = 2186516 state data size = 2.99 GB iterations = 13449202 CPU time = 7h7m30.657745818s processing speed = 1.26 MB/s 
INFO [2026-03-12 22:47:44.218]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m20s num tries currently syncing = 200 num processed = 18945920 num large nodes = 0 num missing = 9788 num tries synced = 1075340/1075541 intercepted trie nodes cache size = 85.03 MB num of intercepted trie nodes = 2186495 state data size = 2.99 GB iterations = 13452731 CPU time = 7h8m8.752201715s processing speed = 625.49 KB/s 
INFO [2026-03-12 22:47:46.219]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m22s num tries currently syncing = 201 num processed = 18951890 num large nodes = 0 num missing = 9232 num tries synced = 1075555/1075756 intercepted trie nodes cache size = 85.40 MB num of intercepted trie nodes = 2188821 state data size = 3.00 GB iterations = 13456467 CPU time = 7h8m46.086946819s processing speed = 920.94 KB/s 
INFO [2026-03-12 22:47:48.222]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m24s num tries currently syncing = 201 num processed = 18964188 num large nodes = 0 num missing = 9402 num tries synced = 1075969/1076170 intercepted trie nodes cache size = 84.38 MB num of intercepted trie nodes = 2186450 state data size = 3.00 GB iterations = 13460404 CPU time = 7h8m53.270432859s processing speed = 1.37 MB/s 
INFO [2026-03-12 22:47:50.227]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m26s num tries currently syncing = 201 num processed = 18969119 num large nodes = 0 num missing = 9250 num tries synced = 1076126/1076327 intercepted trie nodes cache size = 83.94 MB num of intercepted trie nodes = 2185683 state data size = 3.00 GB iterations = 13464252 CPU time = 7h8m58.2542708s processing speed = 826.73 KB/s 
