Date,Sent Amount,Sent Currency,Received Amount,Received Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Label,Description,TxHash
2025-04-24 18:03:42 UTC,4.077310145,DEEP,,,0.021951664,SUI,,,,Sui Tx,DpAqPaviAnb3FZqdHL89CQmNxtWvAFdCy67BUMmud6Lq
2025-04-24 18:32:26 UTC,471.601551204,SUI,,,0.009215868,SUI,,,,Sui Tx,2TSLs9vjtfJRe71jGgovHm2Mi7k3ucZ3xLvoNoh48Pih
2025-04-24 19:19:59 UTC,147.537907699,SUI,907.574747842,WAL,0.002010568,SUI,,,,Sui Tx,7seNKYZeSEMSmBLpGnSANZSZhpQcixh2Axcgh8KB7sM4
2025-04-24 19:20:21 UTC,1.0,WAL,0.157739288,SUI,0.004535712,SUI,,,,Sui Tx,PkdiEMd76RQCgNWcgMX4tFUUbNEvM66WC2wyUdJaJbg
2025-04-24 19:21:16 UTC,906.574747842,WAL,,,0.014158016,SUI,,,,Sui Tx,9wUgsyFNYfjpbdjwL2dQgypp1WJMiMr3osAyzaHBct7h
2025-04-25 08:53:02 UTC,,,0.548183342,WAL,0.016170952,SUI,,,,Sui Tx,66UwwHCyTeHJWCkRD2Asv3DDPM33nVnFM26y7vENcrHq
2025-04-25 15:18:18 UTC,,,0.263635712,WAL,0.016170952,SUI,,,,Sui Tx,Dr7KPDprb6sez6XNoQ7H1GrKYyhWnBmwb8HyJX5rvWYo
2025-04-26 11:12:48 UTC,,,0.81655718,WAL,0.016170952,SUI,,,,Sui Tx,5sh2wWQGZcT74DrTvedwXU5UrR5M9Q6q3AEx3AP7dynZ
2025-04-27 13:38:27 UTC,,,1.071025754,WAL,0.016130952,SUI,,,,Sui Tx,BBFBzSxu3LVAiWB2u6MqDrWhDzSXGCCD1Cv8vjMMmqie
2025-04-27 14:21:00 UTC,2.699400999,WAL,1.692573,USDC,0.00355004,SUI,,,,Sui Tx,D6e6iZXvfdKnScAmLzkkP2uLAjy44NTTgtZL48mvM6ut
2025-04-27 14:21:24 UTC,0.007612998,DEEP,1.323022,USDC,0.000371084,SUI,,,,Sui Tx,2EzsvKoFCLAyivXdpxB2Km6ETxHftMUMy4LskExerUpq
2025-04-27 17:22:21 UTC,,,0.169190573,WAL,0.016130952,SUI,,,,Sui Tx,4ycyz6RqxgJdqhJv4uDM8vNCUggyGRrkYVy1CFqQANtR
2025-04-28 10:11:31 UTC,,,0.729083607,WAL,0.016134952,SUI,,,,Sui Tx,FViNEtSoWzzTKczuiCtcFSu7HDo7gp6khb2qFpCgHUVy
2025-04-28 19:04:53 UTC,,,0.360473424,WAL,0.016134952,SUI,,,,Sui Tx,GzvBiKdkg3d2btuv5qbMgwEGuSwJLVj8QBbNAEZDKtpo
2025-04-28 22:59:48 UTC,,,0.157762024,WAL,0.016134952,SUI,,,,Sui Tx,C83f1PFN4sjuLC1Rwcgk2fGq5DAgu47mCQGxNfAfsF25
2025-04-28 23:00:05 UTC,3.015595,USDC,0.842754105,SUI,0.001384112,SUI,,,,Sui Tx,HGmKML3dRyrMU4CWMNaVvCfHrZqucGpfsdec32PQ2aLG
2025-04-28 23:04:02 UTC,,,471.699882641,SUI,0.007623788,SUI,,,,Sui Tx,AceJ5smWAtf4cuT1Mx9XYvkEJx8ctueGm2nM7GEbbn8G
2025-04-28 23:05:14 UTC,472.552385335,SUI,466.992161624,SPRING_SUI,0.001278624,SUI,,,,Sui Tx,9ptEdrpRTPfYB3Tfz2ddWc7e2dCUSCGTW5TTbzFohzCv
2025-04-28 23:05:55 UTC,467.378011987,SPRING_SUI,,,0.004135312,SUI,,,,Sui Tx,6wZiz1jQqC7TCmRyy5KmhEYuhqedQZCpAs5KoPUTgREe
2025-04-29 07:54:53 UTC,,,0.356486263,WAL,0.016199324,SUI,,,,Sui Tx,CpU6fmKHvKM4vQgA2WsT9rC4cGEJGQ9xtfF9v8X8zadH
2025-04-29 07:55:29 UTC,0.044135056,SPRING_SUI,0.033757511,SUI,0.010889432,SUI,,,,Sui Tx,AitsBehGnSCeUv5RY8xsj6kzuSySLjU6nx1o7Kssr3im
2025-04-29 08:22:58 UTC,0.016950509,SUI,1.0,SPRING_SUI,0.016950508,SUI,,,,Sui Tx,DLZ5NpYke6aqPxEHoqLJfvX3WFeTN8wzZVLeVYeMQxsp
2025-04-29 08:23:38 UTC,1.000000001,SPRING_SUI,1.003127782,SUI,0.00857356,SUI,,,,Sui Tx,BKihhA6pUwkFTWUaaA3cZy8fKAUivrH7TvcTVvwfr9Nn
2025-04-29 08:24:29 UTC,,,,,0.00158156,SUI,,,,Sui Tx,5XdsP1g4Tdhv5r6xvoetqcFjU4j1xRauHyMKnAkrLGvw
2025-04-29 09:01:09 UTC,,,199.970084575,SUI,0.029915424,SUI,,,,Sui Tx,3o2e4uCkWcUsDTSF4fndAKmHFjq4rhGCeBvyJW2m7syW
2025-04-29 09:01:26 UTC,200.002080424,SUI,197.653772904,SPRING_SUI,0.002080424,SUI,,,,Sui Tx,D9Lrr9hQhCoUbnTGst59j7DHoUXRhEJgtWHvRsULydPX
2025-04-29 09:01:49 UTC,197.653772904,SPRING_SUI,,,0.009286212,SUI,,,,Sui Tx,EAVbtjtrjfW5bqk6emQFwjado9eqK1WkuoPQK4mgbKKK
2025-04-29 09:03:43 UTC,,,0.04647341,WAL,0.01700614,SUI,,,,Sui Tx,5eT5qmadktQNMMKUx7aLA2Lv9StJfyiscXDWAesigGAB
2025-04-29 13:27:39 UTC,,,99.9787276,SUI,0.0212724,SUI,,,,Sui Tx,4x9zM9WyruFFKc5T5o1Utoy21yPXqCrJsDYkDib5YGPv
2025-04-29 13:27:54 UTC,100.002080424,SUI,98.823590918,SPRING_SUI,0.002080424,SUI,,,,Sui Tx,HcCYQBjdu4qXy5rMCLHNhx73uSRAJsXEagQAn6g5rB1n
2025-04-29 13:28:23 UTC,98.829412237,SPRING_SUI,,,0.009286212,SUI,,,,Sui Tx,DhrdaYSqDtRYSQahUCPsDDR9Nexf5PUW2Zjbx14MhmHz
2025-04-29 13:29:54 UTC,,,129.9787276,SUI,0.0212724,SUI,,,,Sui Tx,EhAHjr6ihTsjgNvLbdmnkezUb4CDuxkPbu7FPyuWznc9
2025-04-29 13:30:07 UTC,130.001278624,SUI,128.470720201,SPRING_SUI,0.001278624,SUI,,,,Sui Tx,7m2bBUMxgr5W1mhna7WqMJL4yxkNgdx6HZuY9V49bRCV
2025-04-29 13:30:26 UTC,128.470720201,SPRING_SUI,,,0.010685676,SUI,,,,Sui Tx,8vKyduQVWE23uYDFazcspQSBgEd99Vjkj9TT5tydb3RQ
2025-04-29 18:42:15 UTC,,,0.394074659,WAL,0.01700614,SUI,,,,Sui Tx,CnFiFfaAM7uXV67Na7kZ22n7pW6MdWFsXZVJiM9rERGo
2025-04-30 13:01:41 UTC,,,99.973507995,SUI,0.026492004,SUI,,,,Sui Tx,Fm3qYhYoHA3GbhFQdvqpjUbHtU4WnPqZTpBxBARC9h4o
2025-04-30 13:01:57 UTC,100.830356506,SUI,99.637103811,SPRING_SUI,0.001278624,SUI,,,,Sui Tx,61FXwNZt2GRoR6APdgZbTm5Xy4LcWtHVThFiu2W5oPmy
2025-04-30 13:02:26 UTC,99.724041168,SPRING_SUI,,,0.009286212,SUI,,,,Sui Tx,BvCZKZAwzeWLPLtEaBkwxsJTidXcWg5Laqba3EQGvQL4
2025-04-30 13:03:54 UTC,,,0.770717133,WAL,0.01700614,SUI,,,,Sui Tx,EUodyFxkRkJFraSQbFi3iRNZjhY5TrCocy1cWUZqSAHc
2025-04-30 13:05:44 UTC,0.191137226,SPRING_SUI,0.191539865,SUI,0.00184528,SUI,,,,Sui Tx,6mfPB9tX7rEFCcHyUeYc6ufTnN3j7A15K9bc8oVmXNNw
2025-04-30 13:06:15 UTC,0.008204909,DEEP,0.459573177,SUI,,,,,,Sui Tx,72NADFVNeowEhzPFTshR8d2pwTKhYuVCmWDArK9wz1LH
2025-04-30 13:06:27 UTC,2.984262081,WAL,0.484817349,SUI,,,,,,Sui Tx,Gt4s4XqcVaa6VnqxrjTqEdwbdyT2KufWYwGFbiNZgeWm
2025-04-30 22:54:39 UTC,,,0.413358469,WAL,0.01602302,SUI,,,,Sui Tx,7LaqqLarYV31pXef1Sg63ZxcekasBi35wutieQBMZrwC
2025-05-01 18:02:20 UTC,,,0.783480503,WAL,0.01700114,SUI,,,,Sui Tx,96n3ELqAEcJMsUY7q5ntEVr59YwK5G2VRrJFrbAYtgq8
2025-05-01 18:02:35 UTC,1.196838973,WAL,0.20935381,SUI,5.1884e-05,SUI,,,,Sui Tx,GqhMjKyqANvZ6Rod1XYoFNKJ3Xp1qkuPUkFNEuDpfPMK
2025-05-01 18:02:46 UTC,0.003379573,DEEP,0.186114722,SUI,0.00030276,SUI,,,,Sui Tx,AZ3BaJ8JiDhJEgMTYryXTcgzuvAUaiYJ7Wb6DGBH1mEh
2025-05-01 18:03:08 UTC,0.335705618,SPRING_SUI,0.340206914,SUI,,,,,,Sui Tx,3MtV6hemESJW9f9wefe2xtDrTrdW7cYqqeyyz4JWRdeU
2025-05-02 11:18:56 UTC,,,0.720897499,WAL,0.01602802,SUI,,,,Sui Tx,EtfPsc3rJmCCaNwNqGdarCzKQz6A2e1jpJwJS4MLBZRd
2025-05-02 11:19:09 UTC,0.20014574,SPRING_SUI,0.192552372,SUI,0.009970972,SUI,,,,Sui Tx,J59ycH1t6jHJBFoboFR1ofrVdchrrAZnDqPPuEHc3CH6
2025-05-02 11:19:19 UTC,0.001999923,DEEP,0.105270708,SUI,0.002910116,SUI,,,,Sui Tx,E75u9kkaENkUDMdz1jHusNXNgsVUahhyHRQn5KFBLMwP
2025-05-02 11:19:29 UTC,0.720897499,WAL,0.128191236,SUI,0.002446288,SUI,,,,Sui Tx,21Kcwnk6gd63eDcoZxBSHTLAZfjJin4w2RD3A4qS7BkX
2025-05-03 09:01:37 UTC,,,0.881207333,WAL,0.01602302,SUI,,,,Sui Tx,AfTk6HTmeYCX3GeMJ4cmVwurf8859RBKxFReWttrh1uA
2025-05-03 09:02:32 UTC,0.881207333,WAL,0.143222525,SUI,0.003948176,SUI,,,,Sui Tx,71HVxK5aqabDhhW6EAiN7N1DxfnGUWomKXfsUNxPZ9nB
2025-05-03 09:02:46 UTC,0.002534513,DEEP,0.136169627,SUI,0.00244952,SUI,,,,Sui Tx,7bgdQ7ghFeXYEBPbWc3XQNi6HRa4xpZpkAcz8T8w7pvU
2025-05-03 09:03:03 UTC,0.250995872,SPRING_SUI,0.24500309,SUI,0.00898942,SUI,,,,Sui Tx,FUSUyKUg2TYf5WE37RP5sN6JfHsyTDFWavmbjywxnLU
2025-05-03 17:11:38 UTC,,,0.326675531,WAL,0.01602302,SUI,,,,Sui Tx,HoZ6Fnbge4sZasn1CTTrYLs9K9RrMHxMfLertPb6rCX9
2025-05-03 17:12:05 UTC,0.000955553,DEEP,0.048096196,SUI,0.003440028,SUI,,,,Sui Tx,2iE7UHPiCnjSizpo9eXJ1d8XzouB6piqPoXwbcurbMNy
2025-05-03 17:12:18 UTC,0.32667553,WAL,0.050759621,SUI,0.003352388,SUI,,,,Sui Tx,DDnorUFLhBoKpLu3zvjJma8P6fs1522KgMfoArT4R6y
2025-05-04 15:29:04 UTC,,,0.89818364,WAL,0.01602302,SUI,,,,Sui Tx,E3AgRaeLqzAexSmrEdYZPFR36FSRKMzGAGwT1HjN1bY5
2025-05-04 15:48:46 UTC,0.002624439,DEEP,0.145920453,SUI,0.002700864,SUI,,,,Sui Tx,82PpXX1TnC8bVLq3NZjk7je6hNPNC1Hmy1siTiHftkEz
2025-05-04 15:48:55 UTC,0.89818364,WAL,0.15390911,SUI,0.000469656,SUI,,,,Sui Tx,pZooDjhemcVb6NWh2vKpBxbwFojFJc4ejtLxYVFNC4F
2025-05-04 15:49:07 UTC,0.351317407,SPRING_SUI,0.354573474,SUI,0.00109406,SUI,,,,Sui Tx,GHmbdyQurjZ5weMnrVEBoUAHXL7w18UNZENb8Tf1wxMi
2025-05-05 09:10:19 UTC,,,0.716012359,WAL,0.01602302,SUI,,,,Sui Tx,56AUMY2YyJU3Xkxg1YfqjEttim9WASZUTgLyHXMmp2n7
2025-05-05 09:10:41 UTC,0.204184352,SPRING_SUI,0.206201413,SUI,0.000444816,SUI,,,,Sui Tx,3AL4Mn3RV5gRF4Ps4Azr8Bp4LJX6ShY3wWuNki7ox9j6
2025-05-05 19:26:39 UTC,,,0.411102701,WAL,0.01602302,SUI,,,,Sui Tx,4DNzLuvqWRTaPdG2Uyrke3YPQFG9pcXTGteoqmmkEtWi
2025-05-05 19:26:49 UTC,0.118211126,SPRING_SUI,0.117792132,SUI,0.00184428,SUI,,,,Sui Tx,7LSuYvoZReT3LBHSs7Ca9z1xDc5ZSM3uKnDZCRmdWSuq
2025-05-05 19:27:26 UTC,1.127115061,WAL,0.199315738,SUI,0.000314768,SUI,,,,Sui Tx,GMvhVRZ2xX9WYco5XBpLymU1EaimdzGxER6MDPSEBsXa
2025-05-05 19:27:34 UTC,0.003259111,DEEP,0.180758079,SUI,0.000390768,SUI,,,,Sui Tx,3scdkmw8EDjtUahjsP5oqQ6szV5uiCsp5w8fXwePVCf1
2025-05-06 11:24:09 UTC,138.000299504,SUI,136.320718552,SPRING_SUI,0.000299504,SUI,,,,Sui Tx,9huP6ZJupa9jyj1F9bbndgU57siSEYYhUAcxhchtpZXL
2025-05-06 11:24:36 UTC,136.320718552,SPRING_SUI,,,0.00337002,SUI,,,,Sui Tx,AbwJajUdq92QbwnwwZ2xMx25VhYzbUMx6mZ2sDM7viqc
2025-05-06 11:25:14 UTC,,,179.972430979,SUI,0.02756902,SUI,,,,Sui Tx,M2v8QJGY9GgfVQ2iGnZzXJGZEp1WQddbWCLiDgMtovV
2025-05-06 11:25:25 UTC,180.001277624,SUI,177.809632894,SPRING_SUI,0.001277624,SUI,,,,Sui Tx,7fRzDSRixrDCpqowPJ8S6ikMe1YuiBhoW5DuzQsRXRXV
2025-05-06 11:25:50 UTC,177.809632894,SPRING_SUI,,,0.011044348,SUI,,,,Sui Tx,6Grvo2Kpf8vV2u2zbwFbBPaipngsKvRVQzAyFek2r99Z
2025-05-06 11:26:06 UTC,,,0.635164843,WAL,0.016118476,SUI,,,,Sui Tx,BEMXVByyswGnL7ZxkCryyGxAFkzGsSKwoRhM41XoGBZz
2025-05-06 11:26:16 UTC,0.173122109,SPRING_SUI,0.16982544,SUI,0.005486012,SUI,,,,Sui Tx,BFLDRCYR3U5844rGHD8traEWMS3YST3w6qK24Ftk6Sof
2025-05-06 11:26:25 UTC,0.635164842,WAL,0.107566007,SUI,0.002640052,SUI,,,,Sui Tx,FbjFmGDJS2VumKsDtvZUFCUkP8nkN31rcXxQTw73xbPT
2025-05-06 11:26:33 UTC,0.001875736,DEEP,0.097194665,SUI,0.002908116,SUI,,,,Sui Tx,7idriUur6fzmiTJHbgA2Jpt6HFFGFFg4YH8EjK6qky1M
2025-05-06 17:50:59 UTC,1054.064887081,WAL,,,0.001096252,SUI,,,,Sui Tx,4uzeLrabnFmDnDVu6tnUehSsYuWFS4finLejcorAy3pJ
2025-05-07 17:06:49 UTC,,,2.298356511,WAL,0.017349524,SUI,,,,Sui Tx,DjeruFoe9UDR472AwYHP3yoHaKXa2dMurQzYQyiNS9tA
2025-05-07 17:07:09 UTC,0.003456403,DEEP,0.167292259,SUI,0.004769192,SUI,,,,Sui Tx,Hi4TBcnPhymULfZQnQYSMvCZE2WwCbb6Zd7ERZpNZ3t
2025-05-07 17:07:36 UTC,2.29835651,WAL,0.373635048,SUI,0.004736728,SUI,,,,Sui Tx,GhdDWsDRGStiGjiBxAiFoyjPgc3bMavLmHmHcbj7i5qw
2025-05-07 17:07:49 UTC,0.428929577,SPRING_SUI,0.4309844,SUI,0.003382256,SUI,,,,Sui Tx,8UgvNTUx2vQQes4Q8R24tyEf5cPpH5fK5h3RE4aVTiwX
2025-05-08 17:49:18 UTC,,,2.300968911,WAL,0.016422324,SUI,,,,Sui Tx,s6qnVveyQNT5KW75od8nvCASAhrDjijJ4eWxXZ9Y1Mh
2025-05-08 17:49:31 UTC,0.372078136,SPRING_SUI,0.376198524,SUI,0.000432808,SUI,,,,Sui Tx,AnXMSz9h2Ae2SiaDxxRnFuYfZXVrhSShmt3vZ4TMqPov
2025-05-08 17:49:42 UTC,2.300968912,WAL,0.366332413,SUI,0.00114916,SUI,,,,Sui Tx,HTzwCvaauiHQRSqZLUHvbcQsajwVdrGew25Baxec2mmm
2025-05-08 17:50:03 UTC,0.002851863,DEEP,0.143524554,SUI,0.003808628,SUI,,,,Sui Tx,A3EG4EjpLppLcsWqhhn8CBA1sKTTj6SNh8iUMe4kRmmW
2025-05-08 20:04:16 UTC,1.00075976,SUI,,,0.00075976,SUI,,,,Sui Tx,G9ujVw3ANRieNbEGppGv7iDgLE9KYhXpccwAup2vtukt
2025-05-08 20:04:59 UTC,5.0109781,SUI,19.535172,USDC,0.0109781,SUI,,,,Sui Tx,CTrcySCEp9Te6tcd2Trd5Wa8YKvJDyeTB4uFjQLz2kY3
2025-05-09 22:45:05 UTC,,,2.728460554,WAL,0.017474164,SUI,,,,Sui Tx,EeoQHMKytjwhPnGY73oy346q2p3iVqWJStPSo54Bg2iy
2025-05-09 22:45:27 UTC,0.428304662,SPRING_SUI,0.422829226,SUI,0.01076682,SUI,,,,Sui Tx,EuRXUECx1g8Z1v1Ki8QvfXRZsNd4LNZLrstmkGJrodUM
2025-05-09 22:45:39 UTC,0.003313447,DEEP,0.167650921,SUI,0.00159894,SUI,,,,Sui Tx,CeQ7TJPFPhETCWHvAarTxEKCC2YZMB99kzWJ2aUWqk5f
2025-05-09 22:46:32 UTC,2.728460553,WAL,0.423561649,SUI,0.00177374,SUI,,,,Sui Tx,AYd4FNdGgLAo6wat9wGWAnKTgkS2hJjkrVsSoTtgFBH1
2025-05-10 19:01:22 UTC,,,1.887699168,WAL,0.016496044,SUI,,,,Sui Tx,5K1ob4vnqVKTGNLTsQ5fJ7GzHZpxrvzqWcETTGJve2Ma
2025-05-10 19:01:52 UTC,1.887699169,WAL,0.287068019,SUI,0.002654048,SUI,,,,Sui Tx,ChJH7SX3KcZtcDtv3RKDYmLujDmiUKzcMZh4HupbTSJe
2025-05-10 19:02:04 UTC,0.00228763,DEEP,0.111781979,SUI,0.002908116,SUI,,,,Sui Tx,9KaMKnRsnv8m5247ZpZuChctvokfJVJtbzQudck3qn8q
2025-05-11 19:03:27 UTC,,,2.216154732,WAL,0.016547724,SUI,,,,Sui Tx,DBSSwQJMh9mC9MMfLcMuvzkmY3ssYxze41XZTAUtJ3EB
2025-05-11 19:03:42 UTC,0.002648275,DEEP,0.128071789,SUI,0.002671376,SUI,,,,Sui Tx,146dxbnN5xBtX8TdDRbeLhepsh2PMqR6MU4fzEgn2TEQ
2025-05-11 19:03:55 UTC,0.639362158,SPRING_SUI,0.649231646,SUI,,,,,,Sui Tx,5DKGJkhnjv2kDzCcDXY4sMaTjzmXnLbEskhc2LVuhBRZ
2025-05-11 19:04:08 UTC,2.216154732,WAL,0.34852468,SUI,0.001742352,SUI,,,,Sui Tx,BYNGfGxPc1s3876e7aAsT4V8BhiX9TrADcV4TXnFFxHo
2025-05-11 19:05:46 UTC,2.205225596,SUI,8.6416,USDC,0.005225596,SUI,,,,Sui Tx,9z64NudfRDzBKXeEFPpEDRncFBT7S4f3YM3RuVLBUaAf
2025-05-12 17:36:07 UTC,,,1.948903843,WAL,0.017547428,SUI,,,,Sui Tx,9fSuzW8e7YZKNEfdEdXMkFBiRyeURsj86pDzHap7uYvi
2025-05-12 17:36:25 UTC,0.312663195,SPRING_SUI,0.314730726,SUI,0.001832272,SUI,,,,Sui Tx,FQeE3V1PdbCXHQTRn4Jy5PcRwhpMyjZ1TfLhXyfNtNGa
2025-05-12 17:36:36 UTC,1.948903843,WAL,0.317486095,SUI,0.001722896,SUI,,,,Sui Tx,49b3EoDPbJeEBwfJv8sctxkZfNqmortvqXrppeYK8xZh
2025-05-12 17:36:47 UTC,0.002464873,DEEP,0.121787563,SUI,0.002562988,SUI,,,,Sui Tx,6Yn2MbVR6rSLjmjMe9QVCRk3XeTJ1wQfZU8diQeSZ4m3
2025-05-13 19:01:50 UTC,,,2.16383392,WAL,0.016569308,SUI,,,,Sui Tx,J19UCsppC3kiVufKLdNt4neBo1UD3BScUWppALBxn6uh
2025-05-13 19:02:03 UTC,0.002773328,DEEP,0.136069215,SUI,0.00257706,SUI,,,,Sui Tx,3SCsB9958ZdZrjgp6MtY5bBm7dcVaZJ5hFoCF4exgBQA
2025-05-13 19:02:22 UTC,2.16383392,WAL,0.351610476,SUI,0.002903024,SUI,,,,Sui Tx,41c2yDiXtnAXdg5mSVVj9MyoQVcVSLDQSUR9SRZGEZHX
2025-05-13 19:02:33 UTC,0.347745486,SPRING_SUI,0.351249486,SUI,0.000854152,SUI,,,,Sui Tx,E8WyXUfgcs1zeTRnY3pvtCnDVdWpemkGuVE6cb2DMan4
2025-05-14 08:53:09 UTC,0.018227329,SUI,300.000001566,WAL,0.018227328,SUI,,,,Sui Tx,2pfkufpqBbkumkrr15nNBz75a6dhFwe846gcgYj6f9Ux
2025-05-14 08:55:08 UTC,,,0.001842024,SUI,,,,,,Sui Tx,AHphs7er2dcQNDZxFeuyEcHSpt8s9LsevFqu32Awr5VH
2025-05-14 09:02:54 UTC,300.000001564,WAL,223.630771,USDC,0.018381084,SUI,,,,Sui Tx,G9oThqs2KEJfmuFprKfDn7wFYxCqcemiijS5UiDGJk8i
2025-05-14 09:03:52 UTC,,,,,0.000776328,SUI,,,,Sui Tx,2P5JjzwG2cQ7xiaJ7x6jAas7vsAPVo3SPQechPgd7q2K
2025-05-14 11:59:55 UTC,251.807541,USDC,63.894359665,SUI,0.011696884,SUI,,,,Sui Tx,6GJrRu8YoVt3nhPg9b5rbkNaxka1vCAgzMXs3r22xjGk
2025-05-14 12:01:47 UTC,64.50075976,SUI,,,0.00075976,SUI,,,,Sui Tx,FBGm9Gz6BAWo4e72GuP3heGfwXS7Fz6c5KQDExmXW1wi
2025-05-14 19:05:13 UTC,,,1.89438403,WAL,0.017620844,SUI,,,,Sui Tx,6KE6uHtuXRF9F3C5t8RBsGssxvKaAaKX7qWAFuuLYEP
2025-05-14 19:05:40 UTC,1.894384032,WAL,0.346553616,SUI,0.002127584,SUI,,,,Sui Tx,xv7KJQJFYLeDWzkgZQhSskn3GdBatezcUpdHNqRUmVL
2025-05-14 19:05:51 UTC,0.002609561,DEEP,0.129403805,SUI,0.001667644,SUI,,,,Sui Tx,DKoyjXyxL1nexhEgWQnZGtg6rpoZuX696yk1mgKuDXnr
2025-05-14 19:06:00 UTC,0.322167457,SPRING_SUI,0.324216127,SUI,0.002576288,SUI,,,,Sui Tx,G9CYwjTE12irDe7ph5NCT6mtcMNT8HYiR1HjNc2hPodx
2025-05-14 22:51:11 UTC,100.005981999,SUI,537.013822605,WAL,0.005982,SUI,,,,Sui Tx,9JFS6yuGHmLSJVGr8EA8icAMkrtpdmVXksXfkQrjckq6
2025-05-14 22:52:04 UTC,537.013822605,WAL,0.000242564,SUI,,,,,,Sui Tx,8i6jSfs7jTp7AStdENGUtmAS9K6vQXBoj43gmHu1H5pQ
2025-05-14 22:53:37 UTC,400.002255744,SUI,394.923576633,SPRING_SUI,0.002255744,SUI,,,,Sui Tx,Cjpg89sKXioBoY6M19qyXViF6HK9XMa7GehveNMwNYBp
2025-05-14 22:53:56 UTC,394.923576634,SPRING_SUI,,,0.002904596,SUI,,,,Sui Tx,9GzkAuzZrECEwpFm5YgHHdwmjVbwkYPRNu99nYCp6bcN
2025-05-14 22:54:44 UTC,,,299.978078456,SUI,0.021921544,SUI,,,,Sui Tx,8iPwwX8RbusVjEvMa6goARfZ7PEowJY4EQQK3AfXTNEf
2025-05-14 22:54:56 UTC,300.001277624,SUI,296.192682475,SPRING_SUI,0.001277624,SUI,,,,Sui Tx,DYkzSS9RDr3Z5mRP2urpUpLGUFqbJ7ieJcc2gRQsBY6c
2025-05-14 22:55:18 UTC,296.192682475,SPRING_SUI,,,0.01130138,SUI,,,,Sui Tx,8FVyCTjmHvVocxXK4qXfLa1oUCZuM9n26UyWm221vC93
2025-05-14 22:56:08 UTC,3.002134524,SUI,11.832925,USDC,0.002134524,SUI,,,,Sui Tx,2BcaXWNDhWKmRJeF5d1aZNYsdCeyFF6FRnZkKcMwPwaP
2025-05-15 17:09:40 UTC,,,2.116052458,WAL,0.017620844,SUI,,,,Sui Tx,9nTshWP5y7QkrFJHDAG7nFBxoeTcU3a5XkZVnqW3DSTj
2025-05-15 17:09:57 UTC,0.388462032,SPRING_SUI,0.383339777,SUI,0.010036928,SUI,,,,Sui Tx,BWTAt3Zgj6xVKxthnbQWUD941BWBsv6W9XGsyvunx5BH
2025-05-15 17:10:16 UTC,0.00238458,DEEP,0.111264815,SUI,0.004547184,SUI,,,,Sui Tx,E3VQfnPKhJCDPnxGQNyvHoMhrPVhHVrA9ESHkremuwY5
2025-05-15 17:10:28 UTC,2.116052458,WAL,0.371043184,SUI,0.001679576,SUI,,,,Sui Tx,FwCSnWRZiLcJxTCDECk1jaFm3C3n1B6RYHkjLERJqX36
2025-05-15 17:14:31 UTC,1.006568364,SUI,3.674698,USDC,0.006568364,SUI,,,,Sui Tx,B9FB9UFX8rPYRDo2ynQymSGxCng8Y7ZbLL5HJz5bXk7A
2025-05-16 17:50:23 UTC,,,2.414749543,WAL,0.017620844,SUI,,,,Sui Tx,GJVyqrWyb54WGtdDDSaz6FndDwtuGpNW6NT4KyUAwPwr
2025-05-16 17:50:41 UTC,2.414749543,WAL,0.429227495,SUI,0.001873084,SUI,,,,Sui Tx,3SW37JFn3n9ddAYCS6W85CKbR2HtzYHbueWfCudaiynH
2025-05-16 17:50:56 UTC,0.002674209,DEEP,0.126744253,SUI,0.002616568,SUI,,,,Sui Tx,GvTtbjJRZKPxfBk2zsMeKMZDcVasN1Cn3tbAGqzpu5E6
2025-05-16 17:51:12 UTC,0.449923086,SPRING_SUI,0.446583338,SUI,0.009058808,SUI,,,,Sui Tx,BTgm7ZuGiBZsnTgLhHxwWY4RaSw7myACYwPpA5juSwb9
2025-05-16 17:51:31 UTC,1.005205684,SUI,3.8658,USDC,0.005205684,SUI,,,,Sui Tx,5t1eqDGjNqMLhSFLq3PiLKi5E2uz55q7zhADvBA1HkeQ
2025-05-17 18:50:10 UTC,,,2.378327128,WAL,0.017642124,SUI,,,,Sui Tx,8KQDq1YGZZeHd1yf94sK2M4p4tbQKnuiT9SQUTwUuV4W
2025-05-17 18:50:35 UTC,0.448270786,SPRING_SUI,0.450545807,SUI,0.003483804,SUI,,,,Sui Tx,4fDmwAPRwzcv2QNAxrgAtzyzzpnmGDfszDyCSWhJ5WEY
2025-05-17 18:51:03 UTC,0.002690576,DEEP,0.119431918,SUI,0.004222044,SUI,,,,Sui Tx,4QqFwJcW5nefyjmTdQzLWDstT6QptWfspB1C6TBkAHV7
2025-05-17 18:51:14 UTC,2.378327128,WAL,0.398666639,SUI,0.002471332,SUI,,,,Sui Tx,Chk3EwuqvBGfhGUeEzFMMLQcBbxFJnFdiJHnEtog2Kkf
2025-05-18 19:24:01 UTC,,,2.306674749,WAL,0.016664004,SUI,,,,Sui Tx,Cpf49QtPa7RtSaL5PTLYnEV3WW96GYg67mEgpDEVthxF
2025-05-18 19:24:17 UTC,2.306674746,WAL,0.380316639,SUI,0.008651236,SUI,,,,Sui Tx,4MZQXJkTQP4kxhzynkgxTUeXk4awR2Gk4mEmojkJTpFZ
